t,va,vb,vc
968.089,0.936499252245717,-0.852178438346198,-0.0843208138995186
968.0891,0.944572521661628,-0.831546749838869,-0.113025771822759
968.0892,0.955336880882844,-0.81809130081235,-0.137245580070493
968.0893,0.958925000623249,-0.791180402759313,-0.167744597863936
968.0894,0.96699827003916,-0.769651684316882,-0.197346585722278
968.0895,0.971483419714666,-0.741843756328743,-0.229639663385923
968.0896,0.977762629260375,-0.723006127691617,-0.254756501568758
968.0897,0.983144808870983,-0.703271469119389,-0.279873339751594
968.0898,0.984938868741185,-0.671875421390845,-0.31306344735034
968.0899,0.993909168092198,-0.651243732883516,-0.342665435208682
968.09,0.9957032279624,-0.619847685154972,-0.375855542807429
968.0901,1.00198243750811,-0.598318966712541,-0.403663470795568
968.0902,1.00826164705382,-0.580378368010516,-0.427883279043302
968.0903,1.00646758718362,-0.544497170606466,-0.46197041657715
968.0904,1.01274679672932,-0.525659541969339,-0.487087254759985
968.0905,1.01095273685912,-0.491572404435491,-0.51938033242363
968.0906,1.01364382666443,-0.468249626122859,-0.545394200541567
968.0907,1.01274679672932,-0.438647638264517,-0.574099158464807
968.0908,1.00826164705382,-0.402766440860466,-0.605495206193352
968.0909,1.00915867698892,-0.377649602677631,-0.631509074311288
968.091,1.00467352731341,-0.341768405273581,-0.662905122039832
968.0911,1.00108540757301,-0.310372357545037,-0.690713050027971
968.0912,0.997497287832603,-0.281667399621796,-0.715829888210807
968.0913,0.990321048351793,-0.246683232152847,-0.743637816198946
968.0914,0.984041838806084,-0.216184214359404,-0.76785762444668
968.0915,0.977762629260375,-0.187479256436164,-0.790283372824211
968.0916,0.970586389779565,-0.159671328448025,-0.81091506133154
968.0917,0.960719060493451,-0.130966370524784,-0.829752689968667
968.0918,0.949954701272236,-0.101364382666443,-0.848590318605793
968.0919,0.935602222310616,-0.0699683349378984,-0.865633887372717
968.092,0.919455683478793,-0.037675257274253,-0.88178042620454
968.0921,0.904206174582072,-0.0107643592212151,-0.893441815360857
968.0922,0.885368545944945,0.0215287184424303,-0.906897264387375
968.0923,0.863839827502515,0.0565128859113795,-0.920352713413894
968.0924,0.840517049189882,0.0897029935101262,-0.930220042700008
968.0925,0.817194270877249,0.122893101108873,-0.940087371986122
968.0926,0.798356642240123,0.146215879421506,-0.944572521661628
968.0927,0.77503386392749,0.176714897214949,-0.951748761142438
968.0928,0.750814055679756,0.208110944943493,-0.958925000623249
968.0929,0.726594247432022,0.238609962736936,-0.965204210168957
968.093,0.700580379314085,0.273594130205885,-0.97417450951997
968.0931,0.67546354113125,0.303196118064226,-0.978659659195476
968.0932,0.64675858320801,0.340871375338479,-0.987629958546489
968.0933,0.620744715090073,0.372267423067024,-0.993012138157097
968.0934,0.592039757166833,0.407251590535973,-0.999291347702805
968.0935,0.567819948919099,0.435059518524112,-1.00287946744321
968.0936,0.542703110736263,0.46197041657715,-1.00467352731341
968.0937,0.514895182748124,0.495160524175896,-1.01005570692402
968.0938,0.487984284695086,0.522968452164036,-1.01095273685912
968.0939,0.457485266901643,0.55436449989258,-1.01184976679422
968.094,0.429677338913504,0.58306945781582,-1.01274679672932
968.0941,0.401869410925365,0.609083325933757,-1.01095273685912
968.0942,0.372267423067024,0.640479373662301,-1.01274679672932
